ID;Expressions;Pandas_Expressions;ID_DIR;Qtd_Words
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative background',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decoration',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive identification',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive identification',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive identification',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative background',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive identification',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decoration',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive identification',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive information',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive inalignion',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive injustifyion',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive injustifiedion',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive inleftion',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive inrightion',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive incenterion',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive information',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive information',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative background',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive information',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decoration',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive information',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative format',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative align',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative justify',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative justified',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative left',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative right',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative center',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative format',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative format',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative background',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative format',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decoration',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative format',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text translate',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text translate',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text translate',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative background',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text translate',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decoration',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text translate',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative element',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('label',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('label',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('label',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative background',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('label',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decoration',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('label',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text alternative',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative for text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive identification',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive information',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative format',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text translate',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative content',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('label',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text alternative',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative for text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive text',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive identification',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('descriptive information',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative format',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text translate',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative image',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('label',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative background',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('text alternative',case=False,na=False)))];1.1.1;2
2;(decorative element) & (text alternative);arquivo_entrada[((arquivo_entrada['avaliacao'].str.contains('decorative background',case=False,na=False)) & (arquivo_entrada['avaliacao'].str.contains('alternative text',case=False,na=False)))];1.1.1;2
